,name,start_clash,target_clash,rmsd,glide_score,score_no_vdw,modified_score_no_vdws
46,"71_-1,-1,1_25,-5,-10",53.94126176,29.78081803,3.906684439,10000,-3.245,-3.245
47,"71_-1,-1,1_25,0,-10",47.0522219,28.29909699,3.821561644,10000,-3.835,-3.835
48,"71_-1,-1,1_25,0,-5",50.19416432,27.03756441,3.767932565,10000,-2.95,-2.95
49,"71_-1,-1,1_25,5,-5",45.89032329,28.5902147,3.695137332,10000,-3.09,-3.09
50,"72_-1,-1,1_20,-20,0",92.05901861,29.21089887,3.901100278,10000,-3.845,-3.845
51,"72_-1,-1,1_20,-15,0",80.44763383,27.72971872,3.756729593,10000,-1.93,-1.93
52,"72_-1,-1,1_20,-10,0",72.68720303,29.92500714,3.59786748,10000,-2.595,-2.595
53,"72_-1,-1,1_25,-15,0",80.8858623,28.61518259,3.857152893,10000,-2.51,-2.51
54,"72_-1,-1,1_25,-10,0",68.52035679,26.47677999,3.723284069,10000,-2.565,-2.565
55,"72_-1,-1,1_25,-5,0",59.30206702,27.63842303,3.613887372,10000,-2.07,-2.07
56,"72_-1,-1,1_30,-5,0",59.18307194,28.11270238,3.741101501,10000,-2.885,-2.885
57,"72_-1,-1,1_30,0,0",52.43971505,29.90658972,3.646509871,10000,-2.425,-2.425
58,"81_-1,-1,1_0,-20,-5",70.96906891,29.65289959,4.023610413,10000,-2.995,-2.995
59,"81_-1,-1,1_0,-15,-5",69.69311547,27.69572634,3.906675655,10000,-3.145,-3.145
60,"81_-1,-1,1_5,-20,-5",67.25324461,24.93059986,4.144267359,10000,-2.215,-2.215
61,"81_-1,-1,1_5,-15,-10",65.94073767,27.52041826,4.035119309,10000,-4.145,-4.145
62,"81_-1,-1,1_5,-15,-5",59.98255695,21.69413461,4.015576359,10000,-3.02,-3.02
63,"81_-1,-1,1_5,-10,-10",62.1217226,26.45073264,3.934348035,10000,-3.895,-3.895
64,"81_-1,-1,1_5,-10,-5",62.73392061,22.9794857,3.904936209,10000,-3.59,-3.59
65,"81_-1,-1,1_5,-5,-5",67.60648183,28.66041463,3.814793411,10000,-5.15,-5.15
66,"81_-1,-1,1_10,-20,-5",74.63333624,28.0102665,4.278757962,10000,-0.465,-0.465
67,"81_-1,-1,1_10,-15,-10",62.16337698,24.25429181,4.158623086,10000,-3.245,-3.245
68,"81_-1,-1,1_10,-15,-5",60.24679801,22.73748788,4.139820488,10000,-2.7,-2.7
69,"81_-1,-1,1_10,-10,-10",55.85764401,21.89391368,4.047147109,10000,-3.64,-3.64
70,"81_-1,-1,1_10,-10,-5",56.93868684,21.67615016,4.017273501,10000,-3.585,-3.585
71,"81_-1,-1,1_10,-5,-10",53.07446693,24.9198168,3.953466005,10000,-3.25,-3.25
72,"81_-1,-1,1_10,-5,-5",59.44649291,24.0005614,3.91362942,10000,-4.05,-4.05
73,"81_-1,-1,1_15,-10,-10",59.73318354,25.42005784,4.175872488,10000,-2.3,-2.3
74,"81_-1,-1,1_15,-10,-5",60.06284715,25.68055942,4.144307888,10000,-3.04,-3.04
75,"81_-1,-1,1_15,-5,-10",51.57589891,24.54038901,4.071561772,10000,-2.85,-2.85
76,"81_-1,-1,1_15,-5,-5",56.05830506,24.06935757,4.028781018,10000,-3.445,-3.445
77,"81_-1,-1,1_15,0,-5",56.2770744,27.64922037,3.933032511,10000,-3.68,-3.68
78,"81_-1,-1,1_20,0,-5",55.5617063,29.57258419,4.050622782,10000,-2.73,-2.73
79,"82_-1,-1,1_15,-10,-10",58.73684958,29.73694331,2.479617183,10000,-1.915,-1.915
80,"84_-1,-1,1_10,-10,0",71.78038243,28.81037907,3.764023954,10000,-1.97,-1.97
81,"84_-1,-1,1_10,-5,0",61.37308334,28.01433827,3.663587886,10000,-2.3,-2.3
82,"84_-1,-1,1_10,0,0",51.69814288,29.26886089,3.552018317,10000,-1.595,-1.595
83,"84_-1,-1,1_15,-5,-5",52.26746884,28.94051023,3.762282231,10000,-3.365,-3.365
84,"84_-1,-1,1_15,-5,0",61.50519949,28.80526684,3.777129278,10000,-2.09,-2.09
85,"84_-1,-1,1_15,0,-5",45.34286902,29.13054943,3.682154012,10000,-3.595,-3.595
86,"84_-1,-1,1_15,0,0",50.31774819,27.60276705,3.652642123,10000,-2.155,-2.155
87,"84_-1,-1,1_20,0,-5",50.50230619,29.08321096,3.805775001,10000,-3.585,-3.585
88,"84_-1,-1,1_20,0,0",52.57299997,29.63078557,3.769091444,10000,-2.72,-2.72
89,"92_-1,-1,1_5,-20,-5",68.63874597,28.80312783,3.837752091,10000,-2.44,-2.44
90,"92_-1,-1,1_5,-15,-5",62.4746591,26.0745789,3.673087266,10000,-3.11,-3.11
91,"92_-1,-1,1_5,-10,-5",61.2675344,24.66488569,3.56472355,10000,-3.455,-3.455
92,"92_-1,-1,1_5,-5,-10",69.10123384,29.66419891,3.508532496,10000,-5.61,-5.61
93,"92_-1,-1,1_5,-5,-5",58.78101989,24.6974427,3.480944453,10000,-4.455,-4.455
94,"92_-1,-1,1_5,0,-5",56.94032508,28.3740669,3.424210531,10000,-5.15,-5.15
95,"92_-1,-1,1_10,-20,-10",76.36865397,29.58817325,3.949778091,10000,-2.595,-2.595
96,"92_-1,-1,1_10,-15,-10",70.38868656,27.69618364,3.821285813,10000,-3.51,-3.51
97,"92_-1,-1,1_10,-15,-5",65.36894225,26.13615979,3.812712105,10000,-2.8,-2.8
98,"92_-1,-1,1_10,-10,-10",68.23251606,25.70397524,3.711674016,10000,-4.505,-4.505
99,"92_-1,-1,1_10,-10,-5",60.80625343,22.87572138,3.691668179,10000,-3.31,-3.31
100,"92_-1,-1,1_10,-5,-10",65.54640379,24.51659649,3.623523761,10000,-4.575,-4.575
101,"92_-1,-1,1_10,-5,-5",60.14097115,21.27816071,3.593180419,10000,-4.125,-4.125
102,"92_-1,-1,1_10,-5,0",58.79211313,29.67111896,3.604161984,10000,-2.66,-2.66
103,"92_-1,-1,1_10,0,-10",62.79087803,27.81337755,3.559121494,10000,-4.455,-4.455
104,"92_-1,-1,1_10,0,-5",59.92462243,22.9609593,3.519919175,10000,-5.81,-5.81
105,"92_-1,-1,1_10,0,0",57.76648929,29.07026219,3.523491206,10000,-3.435,-3.435
106,"92_-1,-1,1_15,-15,-10",72.59794948,27.89146784,3.976513868,10000,-3.335,-3.335
107,"92_-1,-1,1_15,-10,-10",66.81635328,25.25428869,3.857336034,10000,-4.415,-4.415
108,"92_-1,-1,1_15,-10,-5",64.36625479,26.03106618,3.83477739,10000,-3.58,-3.58
109,"92_-1,-1,1_15,-5,-10",62.88347608,23.39390961,3.757844015,10000,-4.315,-4.315
110,"92_-1,-1,1_15,-5,-5",60.62387929,21.98730411,3.723600181,10000,-4.005,-4.005
111,"92_-1,-1,1_15,0,-10",59.95393529,24.92710288,3.680418324,10000,-4.29,-4.29
112,"92_-1,-1,1_15,0,-5",61.17558554,21.77140946,3.635774697,10000,-4.925,-4.925
113,"92_-1,-1,1_15,0,0",65.70371902,29.59988943,3.631807311,10000,-3.53,-3.53
114,"92_-1,-1,1_15,5,-5",63.58405283,26.96339677,3.57371147,10000,-6.31,-6.31
115,"92_-1,-1,1_20,-5,-10",65.78011928,26.34972616,3.908536472,10000,-3.025,-3.025
116,"92_-1,-1,1_20,-5,-5",63.98206311,26.5749151,3.869427751,10000,-4.09,-4.09
117,"92_-1,-1,1_20,0,-10",60.28431114,26.05995612,3.819948439,10000,-3.515,-3.515
118,"92_-1,-1,1_20,0,-5",60.67110871,23.42401844,3.769083099,10000,-4.57,-4.57
119,"92_-1,-1,1_20,5,-5",62.21788313,26.16054594,3.69279741,10000,-4.77,-4.77
120,"92_-1,-1,1_25,0,-5",65.38401557,28.85674111,3.917104853,10000,-3.83,-3.83
121,"92_-1,-1,1_25,5,-5",63.09270286,28.70204333,3.828367643,10000,-3.695,-3.695
122,"155_-1,-1,1_5,-15,-5",79.85594532,29.99773013,3.708113162,10000,-2.11,-2.11
123,"155_-1,-1,1_5,-10,-5",67.54163023,29.04565138,3.603979887,10000,-2.8,-2.8
124,"155_-1,-1,1_10,-15,-5",78.47515906,26.99419991,3.835408931,10000,-1.665,-1.665
125,"155_-1,-1,1_10,-10,-5",65.18292741,24.66103192,3.718574378,10000,-2.085,-2.085
126,"155_-1,-1,1_10,-5,-5",53.31893772,24.30909149,3.625013564,10000,-2.065,-2.065
127,"155_-1,-1,1_10,-5,0",71.49961247,28.96360125,3.623141326,10000,-3.685,-3.685
128,"155_-1,-1,1_10,0,-5",45.99338669,28.26593704,3.557297804,10000,-2.345,-2.345
129,"155_-1,-1,1_15,-10,-5",67.48260801,25.81040356,3.849630268,10000,-1.65,-1.65
130,"155_-1,-1,1_15,-5,-10",48.72740794,29.57256927,3.789222501,10000,-2.885,-2.885
131,"155_-1,-1,1_15,-5,-5",54.16478002,23.44011066,3.743330975,10000,-2.24,-2.24
132,"155_-1,-1,1_15,0,-5",44.36837072,24.54360793,3.66113001,10000,-2.26,-2.26
133,"155_-1,-1,1_15,0,0",63.70247687,28.77122855,3.645716342,10000,-3.645,-3.645
134,"155_-1,-1,1_20,-5,-5",57.67605743,26.52021372,3.877432618,10000,-2.14,-2.14
135,"155_-1,-1,1_20,0,-5",45.71452312,24.84299902,3.782633129,10000,-2.56,-2.56
136,"155_-1,-1,1_20,5,-5",42.62941791,28.43030024,3.712641695,10000,-2.89,-2.89
137,"155_-1,-1,1_25,0,-5",51.53695903,28.43450368,3.919285732,10000,-2.835,-2.835
138,"155_-1,-1,1_25,5,-5",46.94300235,29.27332181,3.837002333,10000,-3.11,-3.11
139,"161_-1,-1,1_5,-20,-5",64.07795938,26.47426262,3.998706395,10000,-2.25,-2.25
140,"161_-1,-1,1_5,-15,-5",61.73432789,24.62106531,3.876765522,10000,-2.775,-2.775
141,"161_-1,-1,1_5,-10,-5",62.58081137,26.88002826,3.774263014,10000,-3.77,-3.77
142,"161_-1,-1,1_10,-20,-10",69.8354745,29.70489468,4.131045366,10000,-2.72,-2.72
143,"161_-1,-1,1_10,-20,-5",66.31652254,24.90017178,4.127532248,10000,-1.705,-1.705
144,"161_-1,-1,1_10,-15,-10",63.9920599,25.97090964,4.00853206,10000,-3.63,-3.63
145,"161_-1,-1,1_10,-15,-5",58.81531136,21.89903787,3.993974362,10000,-2.295,-2.295
146,"161_-1,-1,1_10,-10,-10",62.8542318,25.32288686,3.90274972,10000,-4.42,-4.42
147,"161_-1,-1,1_10,-10,-5",60.7556795,22.65345835,3.878062592,10000,-3.14,-3.14
148,"161_-1,-1,1_10,-5,-10",63.55475621,29.43707177,3.815924745,10000,-4.935,-4.935
149,"161_-1,-1,1_10,-5,-5",63.26650023,26.14160548,3.782337811,10000,-4.985,-4.985
150,"161_-1,-1,1_15,-20,-10",72.8834903,29.15187428,4.272093769,10000,-1.53,-1.53
151,"161_-1,-1,1_15,-15,-10",61.39463855,24.31855603,4.140562315,10000,-3.025,-3.025
152,"161_-1,-1,1_15,-15,-5",63.10079782,25.55535763,4.126371845,10000,-2.17,-2.17
153,"161_-1,-1,1_15,-10,-10",57.11553162,22.8853974,4.02421902,10000,-3.74,-3.74
154,"161_-1,-1,1_15,-10,-5",59.27226524,23.5366661,3.998700037,10000,-2.625,-2.625
155,"161_-1,-1,1_15,-5,-10",56.73236035,25.31978802,3.92533587,10000,-4.085,-4.085
156,"161_-1,-1,1_15,-5,-5",62.22498839,24.91743275,3.889522685,10000,-3.515,-3.515
157,"161_-1,-1,1_20,-10,-10",59.63501989,25.57028165,4.16142851,10000,-3.195,-3.195
158,"161_-1,-1,1_20,-10,-5",64.27892629,29.66439627,4.133826994,10000,-2.625,-2.625
159,"161_-1,-1,1_20,-5,-10",54.82563419,25.58580609,4.052065073,10000,-3.16,-3.16
160,"161_-1,-1,1_20,-5,-5",61.22290892,27.71197859,4.012920669,10000,-3.245,-3.245
161,"214_-1,-1,1_15,-20,-20",68.8185974,29.61846595,2.833977677,10000,-3.14,-3.14
162,"214_-1,-1,1_15,-20,-15",76.19218025,27.10544788,2.824950474,10000,-2.075,-2.075
163,"214_-1,-1,1_20,-20,-20",66.89044255,29.64094165,2.920487658,10000,-2.79,-2.79
164,"283_-1,-1,1_10,5,0",57.46477099,28.56334305,2.495307363,10000,-5.025,-5.025
165,"283_-1,-1,1_15,5,0",60.16006545,29.86837943,2.579986302,10000,-4.09,-4.09
166,"21_-1,-1,0_-10,-5,-5",35.87911606,29.65127026,1.916819649,10000,-4.395,-4.395
167,"21_-1,-1,0_-10,-5,0",36.48609141,28.61139406,2.023071959,10000,-4.82,-4.82
168,"21_-1,-1,0_-10,0,0",33.4890289,27.80014444,2.048870244,10000,-5.07,-5.07
169,"21_-1,-1,0_-5,-15,-5",38.0145647,29.53836493,1.910079357,10000,-3.66,-3.66
170,"21_-1,-1,0_-5,-10,-5",29.37782571,23.33205382,1.827265462,10000,-4.175,-4.175
171,"21_-1,-1,0_-5,-5,-5",22.33352307,18.67845979,1.812287164,10000,-4.305,-4.305
172,"21_-1,-1,0_-5,-5,0",31.17324439,25.72468473,1.859371521,10000,-4.95,-4.95
173,"21_-1,-1,0_-5,0,-5",24.01720512,22.26268062,1.866889225,10000,-4.275,-4.275
174,"21_-1,-1,0_-5,0,0",27.09089247,22.72419745,1.920505389,10000,-4.57,-4.57
175,"21_-1,-1,0_-5,5,0",28.10009892,24.57584266,2.045532171,10000,-4.14,-4.14
176,"21_-1,-1,0_0,-20,-5",34.18838786,27.46824066,2.108822885,10000,-2.135,-2.135
177,"21_-1,-1,0_0,-15,-5",28.10043394,23.38646923,1.937932598,10000,-3.055,-3.055
178,"21_-1,-1,0_0,-10,-10",30.97909987,26.97946197,1.854541635,10000,-3.885,-3.885
179,"21_-1,-1,0_0,-10,-5",22.60291456,19.52049276,1.820231826,10000,-3.385,-3.385
180,"21_-1,-1,0_0,-5,-10",23.65555847,22.58565062,1.801253872,10000,-3.88,-3.88
181,"21_-1,-1,0_0,-5,-5",17.63564127,16.25504272,1.767337938,10000,-3.57,-3.57
182,"21_-1,-1,0_0,-5,0",31.34162049,28.15381385,1.819976504,10000,-3.91,-3.91
183,"21_-1,-1,0_0,0,-10",24.85668923,26.32072803,1.814177873,10000,-3.955,-3.955
184,"21_-1,-1,0_0,0,-5",17.95422803,17.88077637,1.785425644,10000,-3.885,-3.885
185,"21_-1,-1,0_0,0,0",27.91297364,25.43230074,1.842511043,10000,-3.99,-3.99
186,"21_-1,-1,0_0,5,-5",27.07882083,26.81632528,1.872308813,10000,-4.395,-4.395
187,"21_-1,-1,0_0,5,0",28.39570786,25.8693765,1.934378202,10000,-3.775,-3.775
188,"21_-1,-1,0_5,-25,-10",39.52670579,27.61634645,2.445242803,10000,-2.175,-2.175
189,"21_-1,-1,0_5,-20,-10",32.8710127,26.53347307,2.228394013,10000,-2.495,-2.495
190,"21_-1,-1,0_5,-20,-5",34.84271753,27.01005362,2.21543104,10000,-2.36,-2.36
191,"21_-1,-1,0_5,-15,-10",30.16862007,26.18875352,2.044369954,10000,-3.38,-3.38
192,"21_-1,-1,0_5,-15,-5",27.60769674,24.03660949,2.022304698,10000,-2.91,-2.91
193,"21_-1,-1,0_5,-10,-10",26.2289413,23.59704792,1.90429066,10000,-3.865,-3.865
194,"21_-1,-1,0_5,-10,-5",22.46922214,21.08889305,1.875222228,10000,-3.095,-3.095
195,"21_-1,-1,0_5,-5,-10",21.67437096,21.52590931,1.819497473,10000,-3.38,-3.38
196,"21_-1,-1,0_5,-5,-5",18.40548105,18.45061575,1.786817995,10000,-3.025,-3.025
197,"21_-1,-1,0_5,0,-10",21.90337379,23.82071112,1.798498604,10000,-3.17,-3.17
198,"21_-1,-1,0_5,0,-5",17.68330766,18.66910912,1.766624808,10000,-3.08,-3.08
199,"21_-1,-1,0_5,5,-5",25.10369768,25.42882891,1.817068834,10000,-3.485,-3.485
200,"21_-1,-1,0_10,-25,-10",46.428488,26.79177573,2.595393387,10000,-2.225,-2.225
201,"21_-1,-1,0_10,-20,-10",34.41306946,23.3659279,2.370032024,10000,-2.65,-2.65
202,"21_-1,-1,0_10,-15,-10",29.07629039,24.07280705,2.172560786,10000,-3.36,-3.36
203,"21_-1,-1,0_10,-15,-5",34.34192648,28.45931839,2.155983223,10000,-2.765,-2.765
204,"21_-1,-1,0_10,-10,-10",26.98136077,24.13148171,2.012907462,10000,-3.61,-3.61
205,"21_-1,-1,0_10,-10,-5",27.30019657,25.7313268,1.98670422,10000,-3.025,-3.025
206,"21_-1,-1,0_10,-5,-10",25.01733265,23.76245941,1.901964207,10000,-3.39,-3.39
207,"21_-1,-1,0_10,-5,-5",22.6346762,23.0833612,1.868572629,10000,-2.785,-2.785
208,"21_-1,-1,0_10,0,-10",25.34442089,25.8279815,1.849415857,10000,-3.02,-3.02
209,"21_-1,-1,0_10,0,-5",21.46822763,22.54686728,1.812578231,10000,-2.625,-2.625
210,"21_-1,-1,0_10,5,-5",27.03866438,27.29661064,1.824880688,10000,-2.785,-2.785
211,"21_-1,-1,0_15,-20,-10",44.46461322,26.59944565,2.548589972,10000,-2.5,-2.5
212,"21_-1,-1,0_15,-15,-10",34.99171702,25.68262726,2.343494333,10000,-3.12,-3.12
213,"21_-1,-1,0_15,-10,-10",31.12933007,26.35915588,2.170831274,10000,-3.53,-3.53
214,"21_-1,-1,0_15,-5,-10",29.91763972,27.02570544,2.040311325,10000,-3.565,-3.565
215,"21_-1,-1,0_15,-5,-5",29.46402283,28.30671826,2.00443108,10000,-2.85,-2.85
216,"21_-1,-1,0_15,0,-5",27.32852042,27.33757527,1.918311846,10000,-2.605,-2.605
217,"23_-1,-1,0_-5,-10,-5",32.13873615,26.27828639,1.837302502,10000,-3.845,-3.845
218,"23_-1,-1,0_-5,-10,0",36.54628572,29.04691031,1.863611804,10000,-4.745,-4.745
219,"23_-1,-1,0_-5,-5,-5",25.97899808,22.44252124,1.821402905,10000,-4.205,-4.205
220,"23_-1,-1,0_-5,-5,0",30.05558097,24.5358173,1.853204191,10000,-4.635,-4.635
221,"23_-1,-1,0_-5,0,-5",29.19911764,27.50213536,1.875309512,10000,-4.315,-4.315
222,"23_-1,-1,0_-5,0,0",27.8282937,23.32313025,1.91428789,10000,-4.84,-4.84
223,"23_-1,-1,0_-5,5,0",30.43328677,26.60157555,2.040023076,10000,-4.88,-4.88
224,"23_-1,-1,0_0,-20,-5",34.86373062,28.26951024,2.179453113,10000,-1.745,-1.745
225,"23_-1,-1,0_0,-15,-5",28.30615312,23.65497094,2.013830535,10000,-2.73,-2.73
226,"23_-1,-1,0_0,-10,-5",22.30239843,19.29011425,1.827269041,10000,-3.22,-3.22
227,"23_-1,-1,0_0,-10,0",31.53601767,27.16829868,1.861538546,10000,-2.95,-2.95
228,"23_-1,-1,0_0,-5,-10",29.82287833,28.89850046,1.823341323,10000,-3.635,-3.635
229,"23_-1,-1,0_0,-5,-5",17.80674187,16.53773277,1.774157383,10000,-3.68,-3.68
230,"23_-1,-1,0_0,-5,0",27.67572537,24.3882602,1.811580416,10000,-3.505,-3.505
231,"23_-1,-1,0_0,0,-5",19.92776475,19.90671631,1.792320518,10000,-3.815,-3.815
232,"23_-1,-1,0_0,0,0",25.88259336,23.10741152,1.834571696,10000,-3.735,-3.735
233,"23_-1,-1,0_0,5,0",27.90560787,25.0219207,1.927739032,10000,-3.935,-3.935
234,"23_-1,-1,0_5,-20,-5",33.02520529,25.01380823,2.279544859,10000,-2.31,-2.31
235,"23_-1,-1,0_5,-15,-10",33.7957827,29.81046246,2.126657011,10000,-3.17,-3.17
236,"23_-1,-1,0_5,-15,-5",25.16468646,21.42403959,2.092014766,10000,-2.79,-2.79
237,"23_-1,-1,0_5,-10,-10",28.870609,26.35831976,1.991973098,10000,-3.76,-3.76
238,"23_-1,-1,0_5,-10,-5",19.85830802,18.29713177,1.950104657,10000,-3.005,-3.005
239,"23_-1,-1,0_5,-5,-10",24.72029207,24.66295391,1.91084408,10000,-3.19,-3.19
240,"23_-1,-1,0_5,-5,-5",16.4341755,16.52676762,1.8654325,10000,-2.905,-2.905
241,"23_-1,-1,0_5,-5,0",28.92381549,27.5551142,1.829110542,10000,-2.845,-2.845
242,"23_-1,-1,0_5,0,-10",25.98847542,27.77232655,1.890388418,10000,-2.99,-2.99
243,"23_-1,-1,0_5,0,-5",17.79028566,18.66036793,1.846557745,10000,-3.02,-3.02
244,"23_-1,-1,0_5,0,0",27.46482915,26.12226405,1.812032574,10000,-3.02,-3.02
245,"23_-1,-1,0_5,5,-5",27.48106178,27.3664145,1.822713193,10000,-3.545,-3.545
246,"23_-1,-1,0_5,5,0",30.18906937,28.22878901,1.86733693,10000,-3.415,-3.415
247,"23_-1,-1,0_10,-25,-10",48.48009173,29.35264138,2.658044114,10000,-2.24,-2.24
248,"23_-1,-1,0_10,-20,-10",36.53881093,25.55738665,2.438139389,10000,-2.79,-2.79
249,"23_-1,-1,0_10,-20,-5",43.16137166,28.7142478,2.420857378,10000,-2.38,-2.38
250,"23_-1,-1,0_10,-15,-10",30.50342729,25.32865379,2.246431902,10000,-3.36,-3.36
251,"23_-1,-1,0_10,-15,-5",30.48619657,24.47310747,2.217844651,10000,-2.87,-2.87
252,"23_-1,-1,0_10,-10,-10",27.46862528,24.44211295,2.092327781,10000,-3.565,-3.565
253,"23_-1,-1,0_10,-10,-5",23.3922442,21.46869321,2.053921133,10000,-2.965,-2.965
254,"23_-1,-1,0_10,-5,-10",25.90956113,24.9340111,1.985886937,10000,-3.155,-3.155
255,"23_-1,-1,0_10,-5,-5",19.4125922,19.76480456,1.940399629,10000,-2.725,-2.725
256,"23_-1,-1,0_10,0,-10",27.50672029,28.1392529,1.935844756,10000,-2.635,-2.635
257,"23_-1,-1,0_10,0,-5",20.20687694,21.00741993,1.887315704,10000,-2.465,-2.465
258,"23_-1,-1,0_10,5,-5",27.87823267,27.70022606,1.900149807,10000,-2.655,-2.655
259,"23_-1,-1,0_15,-20,-10",43.50469998,26.11860268,2.60801452,10000,-2.69,-2.69
260,"23_-1,-1,0_15,-15,-10",34.1633573,24.96531461,2.408004982,10000,-3.065,-3.065
261,"23_-1,-1,0_15,-10,-10",30.17910133,25.3353818,2.240469799,10000,-3.415,-3.415
262,"23_-1,-1,0_15,-10,-5",31.42792528,26.98090479,2.203451829,10000,-3.035,-3.035
263,"23_-1,-1,0_15,-5,-10",29.80502708,27.03067477,2.114549122,10000,-3.1,-3.1
264,"23_-1,-1,0_15,-5,-5",25.65752618,24.16376003,2.067498627,10000,-2.95,-2.95
265,"23_-1,-1,0_15,0,-5",25.12179376,24.70652159,1.985141708,10000,-2.53,-2.53
266,"23_-1,-1,0_15,5,-5",31.00606169,29.6552062,1.963784797,10000,-2.41,-2.41
267,"23_-1,-1,0_20,-15,-10",43.45099784,29.4544303,2.602506131,10000,-2.87,-2.87
268,"23_-1,-1,0_20,-10,-10",36.10691103,28.53408081,2.426660036,10000,-3.495,-3.495
269,"23_-1,-1,0_20,-5,-5",33.82087084,29.83555085,2.236998537,10000,-2.76,-2.76
270,"23_-1,-1,0_20,0,-5",32.076157,29.39631703,2.131519087,10000,-2.43,-2.43
271,"30_-1,-1,0_-5,-5,-5",30.22868915,26.14650584,1.84702144,10000,-4.83,-4.83
272,"30_-1,-1,0_-5,0,-5",28.250836,26.82712993,1.888874318,10000,-5.17,-5.17
273,"30_-1,-1,0_-5,0,0",33.29214692,28.64015259,1.938283853,10000,-6.44,-6.44
274,"30_-1,-1,0_-5,5,0",31.22661895,28.29532128,2.051698899,10000,-5.55,-5.55
275,"30_-1,-1,0_0,-15,-5",34.94791137,26.85307351,1.988632081,10000,-2.56,-2.56
276,"30_-1,-1,0_0,-10,-5",25.27733346,21.24170169,1.861782557,10000,-2.935,-2.935
277,"30_-1,-1,0_0,-5,-10",29.0276214,28.03020255,1.83474508,10000,-3.82,-3.82
278,"30_-1,-1,0_0,-5,-5",19.57051991,17.9915469,1.797439671,10000,-3.46,-3.46
279,"30_-1,-1,0_0,-5,0",32.87380252,28.82730375,1.845107207,10000,-2.145,-2.145
280,"30_-1,-1,0_0,0,-10",26.75562722,28.63599784,1.835253816,10000,-4.395,-4.395
281,"30_-1,-1,0_0,0,-5",18.72281499,19.01558776,1.802807077,10000,-4.045,-4.045
282,"30_-1,-1,0_0,0,0",28.72626806,25.87496563,1.855320183,10000,-3.555,-3.555
283,"30_-1,-1,0_0,5,-5",24.34292047,25.34469333,1.877248065,10000,-5.09,-5.09
284,"30_-1,-1,0_0,5,0",27.06834619,25.27945119,1.935373018,10000,-4.155,-4.155
285,"30_-1,-1,0_0,10,0",29.38133368,28.58543701,2.076650652,10000,-3.775,-3.775
286,"30_-1,-1,0_5,-15,-5",35.00782751,26.45039034,2.066328159,10000,-2.665,-2.665
287,"30_-1,-1,0_5,-10,-10",30.48641602,27.76621009,1.943024402,10000,-3.655,-3.655
288,"30_-1,-1,0_5,-10,-5",24.65016443,20.72272671,1.910445799,10000,-2.69,-2.69
289,"30_-1,-1,0_5,-5,-10",22.27630115,23.05512753,1.847545396,10000,-3.445,-3.445
290,"30_-1,-1,0_5,-5,-5",16.86837604,16.49893311,1.811060865,10000,-2.55,-2.55
291,"30_-1,-1,0_5,0,-10",20.45243766,23.41272576,1.814392293,10000,-3.65,-3.65
292,"30_-1,-1,0_5,0,-5",15.24102126,16.50374203,1.778465614,10000,-2.785,-2.785
293,"30_-1,-1,0_5,0,0",29.36809189,28.0770687,1.829080881,10000,-2.185,-2.185
294,"30_-1,-1,0_5,5,-5",20.46721526,21.68267475,1.816504976,10000,-3.7,-3.7
295,"30_-1,-1,0_5,5,0",27.68401691,26.50143624,1.870770708,10000,-2.82,-2.82
296,"30_-1,-1,0_5,10,0",30.31057863,28.99606029,1.979304991,10000,-3.225,-3.225
297,"30_-1,-1,0_10,-20,-10",46.33279567,29.8819962,2.416976872,10000,-2.66,-2.66
298,"30_-1,-1,0_10,-15,-10",38.86827113,29.28804583,2.213031517,10000,-3.555,-3.555
299,"30_-1,-1,0_10,-10,-10",31.11001804,27.1608224,2.045041933,10000,-3.73,-3.73
300,"30_-1,-1,0_10,-10,-5",31.88691734,26.4760761,2.015057886,10000,-2.8,-2.8
301,"30_-1,-1,0_10,-5,-10",23.58208048,23.67096838,1.923872376,10000,-3.31,-3.31
302,"30_-1,-1,0_10,-5,-5",22.48864706,21.51074212,1.88641738,10000,-2.585,-2.585
303,"30_-1,-1,0_10,0,-10",20.91814176,23.33405242,1.859686604,10000,-3.09,-3.09
304,"30_-1,-1,0_10,0,-5",17.10290282,18.19721216,1.818512877,10000,-2.485,-2.485
305,"30_-1,-1,0_10,5,-10",27.02217482,29.33339999,1.858895432,10000,-3.24,-3.24
306,"30_-1,-1,0_10,5,-5",20.16114832,21.42907614,1.818688612,10000,-2.71,-2.71
307,"30_-1,-1,0_15,-20,-10",51.31849188,29.74624379,2.588877219,10000,-2.785,-2.785
308,"30_-1,-1,0_15,-15,-10",43.31056232,28.95059718,2.377219887,10000,-3.355,-3.355
309,"30_-1,-1,0_15,-10,-10",36.09354344,28.80355996,2.196408012,10000,-3.625,-3.625
310,"30_-1,-1,0_15,-5,-10",29.02576243,26.96059802,2.056132681,10000,-3.545,-3.545
311,"30_-1,-1,0_15,-5,-5",30.8227161,28.18093771,2.016074074,10000,-2.985,-2.985
312,"30_-1,-1,0_15,0,-10",25.97590232,26.4423938,1.966248844,10000,-3.06,-3.06
313,"30_-1,-1,0_15,0,-5",23.99410294,23.67824802,1.918635374,10000,-2.695,-2.695
314,"30_-1,-1,0_15,5,-5",23.29755041,23.326886,1.883564096,10000,-2.715,-2.715
315,"30_-1,-1,0_20,0,-5",31.70728339,29.49592169,2.069447758,10000,-2.7,-2.7
